"","OP_CODE","Year","TimeFirstFed","Family","Genus","Species","Scientific","TimeFirstSeen","HasFed","DelayToFeed","Depth","Coral","Habitat","Complexity","Treatment","Gensp","Length","Size_class","Shark_present","MaxN"
"106","FP_201_ASH017",2016,3.3016,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",1.1167,1,2.1849,15.1,30,"Reef","Medium","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,3
"107","FP_201_ASH017",2016,3.3016,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",1.1167,1,2.1849,15.1,30,"Reef","Medium ","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,3
"108","FP_201_ASH017",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",9.8004,0,NA,15.1,30,"Reef","Medium","before","Aprion virescens",112,"Large",TRUE,1
"109","FP_201_ASH017",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",9.8004,0,NA,15.1,30,"Reef","Medium ","before","Aprion virescens",112,"Large",TRUE,1
"110","FP_201_ASH017",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",9.8004,0,NA,15.1,30,"Reef","Medium ","arrival","Aprion virescens",112,"Large",TRUE,1
"111","FP_201_ASH017",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",9.8004,0,NA,15.1,30,"Reef","Medium","after","Aprion virescens",112,"Large",TRUE,1
"112","FP_201_ASH017",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",9.8004,0,NA,15.1,30,"Reef","Medium ","after","Aprion virescens",112,"Large",TRUE,1
"113","FP_201_ASH017",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",3.518,0,NA,15.1,30,"Reef","Medium","before","Lutjanus bohar",90,"Medium",TRUE,2
"114","FP_201_ASH017",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",3.518,0,NA,15.1,30,"Reef","Medium ","before","Lutjanus bohar",90,"Medium",TRUE,2
"115","FP_201_ASH017",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",3.518,0,NA,15.1,30,"Reef","Medium ","arrival","Lutjanus bohar",90,"Medium",TRUE,2
"116","FP_201_ASH017",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",3.518,0,NA,15.1,30,"Reef","Medium","after","Lutjanus bohar",90,"Medium",TRUE,2
"117","FP_201_ASH017",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",3.518,0,NA,15.1,30,"Reef","Medium ","after","Lutjanus bohar",90,"Medium",TRUE,2
"118","FP_201_ASH017",2016,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",9.5284,0,NA,15.1,30,"Reef","Medium","before","Variola albimarginata",65,"Medium",TRUE,2
"119","FP_201_ASH017",2016,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",9.5284,0,NA,15.1,30,"Reef","Medium ","before","Variola albimarginata",65,"Medium",TRUE,2
"120","FP_201_ASH017",2016,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",9.5284,0,NA,15.1,30,"Reef","Medium ","arrival","Variola albimarginata",65,"Medium",TRUE,2
"121","FP_201_ASH017",2016,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",9.5284,0,NA,15.1,30,"Reef","Medium","after","Variola albimarginata",65,"Medium",TRUE,2
"122","FP_201_ASH017",2016,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",9.5284,0,NA,15.1,30,"Reef","Medium ","after","Variola albimarginata",65,"Medium",TRUE,2
"123","FP_201_ASH025",2016,NA,"Carangidae","Carangoides","plagiotaenia","Carangidae Carangoides plagiotaenia",41.1806,0,NA,5.3,25,"Reef","High","absent","Carangoides plagiotaenia",50,"Medium",FALSE,1
"124","FP_201_ASH025",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",31.7011,0,NA,5.3,25,"Reef","High","absent","Caranx melampygus",117,"Large",FALSE,1
"125","FP_201_ASH025",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",48.0642,0,NA,5.3,25,"Reef","High","absent","Aprion virescens",112,"Large",FALSE,1
"126","FP_201_ASH025",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",21.011,0,NA,5.3,25,"Reef","High","absent","Lutjanus bohar",90,"Medium",FALSE,1
"127","FP_201_ASH025",2016,48.6887,"Lutjanidae","Lutjanus","rivulatus","Lutjanidae Lutjanus rivulatus",36.4515,1,12.2372,5.3,25,"Reef","High","absent","Lutjanus rivulatus",80,"Medium",FALSE,1
"128","FP_201_ASH025",2016,NA,"Serranidae","Plectropomus","laevis","Serranidae Plectropomus laevis",33.0675,0,NA,5.3,25,"Reef","High","absent","Plectropomus laevis",125,"Large",FALSE,1
"129","FP_201_ASH025",2016,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",11.8291,0,NA,5.3,25,"Reef","High","absent","Variola albimarginata",65,"Medium",FALSE,1
"130","FP_201_ASH028",2016,NA,"Carangidae","Carangoides","ferdau","Carangidae Carangoides ferdau",31.7034,0,NA,37,0,"Sand","Low","arrival","Carangoides ferdau",70,"Medium",TRUE,1
"131","FP_201_ASH028",2016,NA,"Carangidae","Carangoides","ferdau","Carangidae Carangoides ferdau",31.7034,0,NA,37,0,"Sand","Low","after","Carangoides ferdau",70,"Medium",TRUE,1
"132","FP_201_ASH028",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",12.0454,0,NA,37,0,"Sand","Low","arrival","Carangoides orthogrammus",75,"Medium",TRUE,1
"133","FP_201_ASH028",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",12.0454,0,NA,37,0,"Sand","Low","after","Carangoides orthogrammus",75,"Medium",TRUE,1
"134","FP_201_ASH028",2016,39.0129,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",37.7845,1,1.2284,37,0,"Sand","Low","arrival","Carcharhinus amblyrhynchos",255,"Large",TRUE,2
"135","FP_201_ASH028",2016,39.0129,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",37.7845,1,1.2284,37,0,"Sand","Low","after","Carcharhinus amblyrhynchos",255,"Large",TRUE,2
"136","FP_201_ASH028",2016,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",43.9534,0,NA,37,0,"Sand","Low","arrival","Gymnocranius grandoculis",80,"Medium",TRUE,1
"137","FP_201_ASH028",2016,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",43.9534,0,NA,37,0,"Sand","Low","after","Gymnocranius grandoculis",80,"Medium",TRUE,1
"138","FP_201_ASH028",2016,NA,"Lethrinidae","Lethrinus","amboinensis","Lethrinidae Lethrinus amboinensis",39.7119,0,NA,37,0,"Sand","Low","arrival","Lethrinus amboinensis",70,"Medium",TRUE,9
"139","FP_201_ASH028",2016,NA,"Lethrinidae","Lethrinus","amboinensis","Lethrinidae Lethrinus amboinensis",39.7119,0,NA,37,0,"Sand","Low","after","Lethrinus amboinensis",70,"Medium",TRUE,9
"140","FP_201_ASH028",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",62.0042,0,NA,37,0,"Sand","Low","arrival","Aprion virescens",112,"Large",TRUE,1
"141","FP_201_ASH028",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",62.0042,0,NA,37,0,"Sand","Low","after","Aprion virescens",112,"Large",TRUE,1
"142","FP_201_ASH033",2016,NA,"Carangidae","Carangoides","ferdau","Carangidae Carangoides ferdau",46.6038,0,NA,25,0,"Other","Low","before","Carangoides ferdau",70,"Medium",TRUE,2
"143","FP_201_ASH033",2016,NA,"Carangidae","Carangoides","ferdau","Carangidae Carangoides ferdau",46.6038,0,NA,25,0,"Other","Low","arrival","Carangoides ferdau",70,"Medium",TRUE,2
"144","FP_201_ASH033",2016,NA,"Carangidae","Carangoides","ferdau","Carangidae Carangoides ferdau",46.6038,0,NA,25,0,"Other","Low","after","Carangoides ferdau",70,"Medium",TRUE,2
"145","FP_201_ASH033",2016,NA,"Carangidae","Caranx","ignobilis","Carangidae Caranx ignobilis",17.037,0,NA,25,0,"Other","Low","before","Caranx ignobilis",170,"Large",TRUE,1
"146","FP_201_ASH033",2016,NA,"Carangidae","Caranx","ignobilis","Carangidae Caranx ignobilis",17.037,0,NA,25,0,"Other","Low","arrival","Caranx ignobilis",170,"Large",TRUE,1
"147","FP_201_ASH033",2016,NA,"Carangidae","Caranx","ignobilis","Carangidae Caranx ignobilis",17.037,0,NA,25,0,"Other","Low","after","Caranx ignobilis",170,"Large",TRUE,1
"148","FP_201_ASH033",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",15.9309,0,NA,25,0,"Other","Low","before","Caranx melampygus",117,"Large",TRUE,1
"149","FP_201_ASH033",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",15.9309,0,NA,25,0,"Other","Low","arrival","Caranx melampygus",117,"Large",TRUE,1
"150","FP_201_ASH033",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",15.9309,0,NA,25,0,"Other","Low","after","Caranx melampygus",117,"Large",TRUE,1
"151","FP_201_ASH033",2016,8.573,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",6.2273,1,2.3457,25,0,"Other","Low","before","Carcharhinus amblyrhynchos",255,"Large",TRUE,2
"152","FP_201_ASH033",2016,8.573,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",6.2273,1,2.3457,25,0,"Other","Low","arrival","Carcharhinus amblyrhynchos",255,"Large",TRUE,2
"153","FP_201_ASH033",2016,8.573,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",6.2273,1,2.3457,25,0,"Other","Low","after","Carcharhinus amblyrhynchos",255,"Large",TRUE,2
"154","FP_201_ASH033",2016,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",12.5759,0,NA,25,0,"Other","Low","before","Gymnocranius grandoculis",80,"Medium",TRUE,1
"155","FP_201_ASH033",2016,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",12.5759,0,NA,25,0,"Other","Low","arrival","Gymnocranius grandoculis",80,"Medium",TRUE,1
"156","FP_201_ASH033",2016,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",12.5759,0,NA,25,0,"Other","Low","after","Gymnocranius grandoculis",80,"Medium",TRUE,1
"157","FP_201_ASH033",2016,NA,"Lethrinidae","Lethrinus","amboinensis","Lethrinidae Lethrinus amboinensis",10.2831,0,NA,25,0,"Other","Low","before","Lethrinus amboinensis",70,"Medium",TRUE,3
"158","FP_201_ASH033",2016,NA,"Lethrinidae","Lethrinus","amboinensis","Lethrinidae Lethrinus amboinensis",10.2831,0,NA,25,0,"Other","Low","arrival","Lethrinus amboinensis",70,"Medium",TRUE,3
"159","FP_201_ASH033",2016,NA,"Lethrinidae","Lethrinus","amboinensis","Lethrinidae Lethrinus amboinensis",10.2831,0,NA,25,0,"Other","Low","after","Lethrinus amboinensis",70,"Medium",TRUE,3
"160","FP_201_ASH033",2016,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",15.8848,0,NA,25,0,"Other","Low","before","Lethrinus olivaceus",100,"Large",TRUE,1
"161","FP_201_ASH033",2016,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",15.8848,0,NA,25,0,"Other","Low","arrival","Lethrinus olivaceus",100,"Large",TRUE,1
"162","FP_201_ASH033",2016,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",15.8848,0,NA,25,0,"Other","Low","after","Lethrinus olivaceus",100,"Large",TRUE,1
"163","FP_201_ASH033",2016,15.7068,"Lethrinidae","Lethrinus","ravus","Lethrinidae Lethrinus ravus",3.3383,1,12.3685,25,0,"Other","Low","before","Lethrinus ravus",25,"Small",TRUE,3
"164","FP_201_ASH033",2016,15.7068,"Lethrinidae","Lethrinus","ravus","Lethrinidae Lethrinus ravus",3.3383,1,12.3685,25,0,"Other","Low","arrival","Lethrinus ravus",25,"Small",TRUE,3
"165","FP_201_ASH033",2016,15.7068,"Lethrinidae","Lethrinus","ravus","Lethrinidae Lethrinus ravus",3.3383,1,12.3685,25,0,"Other","Low","after","Lethrinus ravus",25,"Small",TRUE,3
"166","FP_201_ASH033",2016,3.5313,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",6.1806,1,-2.6493,25,0,"Other","Low","before","Lethrinus rubrioperculatus",50,"Medium",TRUE,9
"167","FP_201_ASH033",2016,3.5313,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",6.1806,1,-2.6493,25,0,"Other","Low","arrival","Lethrinus rubrioperculatus",50,"Medium",TRUE,9
"168","FP_201_ASH033",2016,3.5313,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",6.1806,1,-2.6493,25,0,"Other","Low","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,9
"169","FP_201_ASH033",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",12.027,0,NA,25,0,"Other","Low","before","Aprion virescens",112,"Large",TRUE,1
"170","FP_201_ASH033",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",12.027,0,NA,25,0,"Other","Low","arrival","Aprion virescens",112,"Large",TRUE,1
"171","FP_201_ASH033",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",12.027,0,NA,25,0,"Other","Low","after","Aprion virescens",112,"Large",TRUE,1
"172","FP_201_ASH035",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",2.5197,0,NA,4,10,"Reef","Medium","absent","Carangoides orthogrammus",75,"Medium",FALSE,4
"173","FP_201_ASH035",2016,NA,"Carangidae","Caranx","ignobilis","Carangidae Caranx ignobilis",7.5881,0,NA,4,10,"Reef","Medium","absent","Caranx ignobilis",170,"Large",FALSE,1
"174","FP_201_ASH035",2016,4.7859,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",4.7859,1,0,4,10,"Reef","Medium","absent","Caranx melampygus",117,"Large",FALSE,3
"175","FP_201_ASH035",2016,NA,"Carangidae","Scomberoides","lysan","Carangidae Scomberoides lysan",8.3333,0,NA,4,10,"Reef","Medium","absent","Scomberoides lysan",110,"Large",FALSE,1
"176","FP_201_ASH035",2016,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",33.6659,0,NA,4,10,"Reef","Medium","absent","Lethrinus rubrioperculatus",50,"Medium",FALSE,4
"177","FP_201_ASH035",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",4.8393,0,NA,4,10,"Reef","Medium","absent","Lutjanus bohar",90,"Medium",FALSE,2
"178","FP_201_ASH035",2016,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",2.2956,0,NA,4,10,"Reef","Medium","absent","Lutjanus decussatus",35,"Small",FALSE,3
"179","FP_201_ASH035",2016,NA,"Serranidae","Cephalopholis","sp","Serranidae Cephalopholis sp",27.2628,0,NA,4,10,"Reef","Medium","absent","Cephalopholis sp",NA,NA,FALSE,1
"180","FP_201_ASH035",2016,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",7.0293,0,NA,4,10,"Reef","Medium","absent","Variola albimarginata",65,"Medium",FALSE,1
"181","FP_201_ASH036",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",9.8482,0,NA,7,70,"Reef","Medium","before ","Carangoides orthogrammus",75,"Medium",TRUE,1
"182","FP_201_ASH036",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",9.8482,0,NA,7,70,"Reef","Medium","arrival","Carangoides orthogrammus",75,"Medium",TRUE,1
"183","FP_201_ASH036",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",9.8482,0,NA,7,70,"Reef","Medium","after","Carangoides orthogrammus",75,"Medium",TRUE,1
"184","FP_201_ASH036",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",4.98,0,NA,7,70,"Reef","Medium","before ","Caranx melampygus",117,"Large",TRUE,5
"185","FP_201_ASH036",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",4.98,0,NA,7,70,"Reef","Medium","arrival","Caranx melampygus",117,"Large",TRUE,5
"186","FP_201_ASH036",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",4.98,0,NA,7,70,"Reef","Medium","after","Caranx melampygus",117,"Large",TRUE,5
"187","FP_201_ASH036",2016,31.4837,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",9.9661,1,21.5176,7,70,"Reef","Medium","before ","Carcharhinus amblyrhynchos",255,"Large",TRUE,2
"188","FP_201_ASH036",2016,31.4837,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",9.9661,1,21.5176,7,70,"Reef","Medium","arrival","Carcharhinus amblyrhynchos",255,"Large",TRUE,2
"189","FP_201_ASH036",2016,31.4837,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",9.9661,1,21.5176,7,70,"Reef","Medium","after","Carcharhinus amblyrhynchos",255,"Large",TRUE,2
"190","FP_201_ASH036",2016,31.4837,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",33.87,1,-2.3863,7,70,"Reef","Medium","before ","Carcharhinus amblyrhynchos",255,"Large",TRUE,2
"191","FP_201_ASH036",2016,31.4837,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",33.87,1,-2.3863,7,70,"Reef","Medium","arrival","Carcharhinus amblyrhynchos",255,"Large",TRUE,2
"192","FP_201_ASH036",2016,31.4837,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",33.87,1,-2.3863,7,70,"Reef","Medium","after","Carcharhinus amblyrhynchos",255,"Large",TRUE,2
"193","FP_201_ASH036",2016,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",7.4113,0,NA,7,70,"Reef","Medium","before ","Triaenodon obesus",213,"Large",TRUE,2
"194","FP_201_ASH036",2016,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",7.4113,0,NA,7,70,"Reef","Medium","arrival","Triaenodon obesus",213,"Large",TRUE,2
"195","FP_201_ASH036",2016,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",7.4113,0,NA,7,70,"Reef","Medium","after","Triaenodon obesus",213,"Large",TRUE,2
"196","FP_201_ASH036",2016,12.9435,"Lethrinidae","Lethrinus","atkinsoni","Lethrinidae Lethrinus atkinsoni",12.25,1,0.6935,7,70,"Reef","Medium","before ","Lethrinus atkinsoni",50,"Medium",TRUE,1
"197","FP_201_ASH036",2016,12.9435,"Lethrinidae","Lethrinus","atkinsoni","Lethrinidae Lethrinus atkinsoni",12.25,1,0.6935,7,70,"Reef","Medium","arrival","Lethrinus atkinsoni",50,"Medium",TRUE,1
"198","FP_201_ASH036",2016,12.9435,"Lethrinidae","Lethrinus","atkinsoni","Lethrinidae Lethrinus atkinsoni",12.25,1,0.6935,7,70,"Reef","Medium","after","Lethrinus atkinsoni",50,"Medium",TRUE,1
"199","FP_201_ASH036",2016,NA,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",5.0117,0,NA,7,70,"Reef","Medium","before ","Lethrinus microdon",80,"Medium",TRUE,10
"200","FP_201_ASH036",2016,NA,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",5.0117,0,NA,7,70,"Reef","Medium","arrival","Lethrinus microdon",80,"Medium",TRUE,10
"201","FP_201_ASH036",2016,NA,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",5.0117,0,NA,7,70,"Reef","Medium","after","Lethrinus microdon",80,"Medium",TRUE,10
"202","FP_201_ASH036",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",32.8428,0,NA,7,70,"Reef","Medium","before ","Aprion virescens",112,"Large",TRUE,1
"203","FP_201_ASH036",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",32.8428,0,NA,7,70,"Reef","Medium","arrival","Aprion virescens",112,"Large",TRUE,1
"204","FP_201_ASH036",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",32.8428,0,NA,7,70,"Reef","Medium","after","Aprion virescens",112,"Large",TRUE,1
"205","FP_201_ASH036",2016,12.9435,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",5.0261,1,7.9174,7,70,"Reef","Medium","before ","Lutjanus bohar",90,"Medium",TRUE,18
"206","FP_201_ASH036",2016,12.9435,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",5.0261,1,7.9174,7,70,"Reef","Medium","arrival","Lutjanus bohar",90,"Medium",TRUE,18
"207","FP_201_ASH036",2016,12.9435,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",5.0261,1,7.9174,7,70,"Reef","Medium","after","Lutjanus bohar",90,"Medium",TRUE,18
"208","FP_201_ASH036",2016,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",13.692,0,NA,7,70,"Reef","Medium","before ","Lutjanus decussatus",35,"Small",TRUE,2
"209","FP_201_ASH036",2016,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",13.692,0,NA,7,70,"Reef","Medium","arrival","Lutjanus decussatus",35,"Small",TRUE,2
"210","FP_201_ASH036",2016,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",13.692,0,NA,7,70,"Reef","Medium","after","Lutjanus decussatus",35,"Small",TRUE,2
"211","FP_201_ASH036",2016,NA,"Lutjanidae","Lutjanus","rivulatus","Lutjanidae Lutjanus rivulatus",26.5115,0,NA,7,70,"Reef","Medium","before ","Lutjanus rivulatus",80,"Medium",TRUE,2
"212","FP_201_ASH036",2016,NA,"Lutjanidae","Lutjanus","rivulatus","Lutjanidae Lutjanus rivulatus",26.5115,0,NA,7,70,"Reef","Medium","arrival","Lutjanus rivulatus",80,"Medium",TRUE,2
"213","FP_201_ASH036",2016,NA,"Lutjanidae","Lutjanus","rivulatus","Lutjanidae Lutjanus rivulatus",26.5115,0,NA,7,70,"Reef","Medium","after","Lutjanus rivulatus",80,"Medium",TRUE,2
"214","FP_201_ASH036",2016,NA,"Lutjanidae","Macolor","sp","Lutjanidae Macolor sp",3.2477,0,NA,7,70,"Reef","Medium","before ","Macolor sp",NA,NA,TRUE,1
