"","OP_CODE","Year","TimeFirstFed","Family","Genus","Species","Scientific","TimeFirstSeen","HasFed","DelayToFeed","Depth","Coral","Habitat","Complexity","Treatment","Gensp","Length","Size_class","Shark_present","MaxN"
"325","FP_201_ASH056",2016,NA,"Serranidae","Plectropomus","laevis","Serranidae Plectropomus laevis",45.8664,0,NA,18,18.33,"Reef","High","before","Plectropomus laevis",125,"Large",TRUE,1
"326","FP_201_ASH056",2016,NA,"Serranidae","Plectropomus","laevis","Serranidae Plectropomus laevis",45.8664,0,NA,18,18.33,"Reef","High","before ","Plectropomus laevis",125,"Large",TRUE,1
"327","FP_201_ASH056",2016,NA,"Serranidae","Plectropomus","laevis","Serranidae Plectropomus laevis",45.8664,0,NA,18,18.33,"Reef","High","arrival ","Plectropomus laevis",125,"Large",TRUE,1
"328","FP_201_ASH056",2016,NA,"Serranidae","Plectropomus","laevis","Serranidae Plectropomus laevis",45.8664,0,NA,18,18.33,"Reef","High","after","Plectropomus laevis",125,"Large",TRUE,1
"329","FP_201_ASH056",2016,NA,"Serranidae","Plectropomus","maculatus","Serranidae Plectropomus maculatus",9.524,0,NA,18,18.33,"Reef","High","before","Plectropomus maculatus",125,"Large",TRUE,2
"330","FP_201_ASH056",2016,NA,"Serranidae","Plectropomus","maculatus","Serranidae Plectropomus maculatus",9.524,0,NA,18,18.33,"Reef","High","before ","Plectropomus maculatus",125,"Large",TRUE,2
"331","FP_201_ASH056",2016,NA,"Serranidae","Plectropomus","maculatus","Serranidae Plectropomus maculatus",9.524,0,NA,18,18.33,"Reef","High","arrival ","Plectropomus maculatus",125,"Large",TRUE,2
"332","FP_201_ASH056",2016,NA,"Serranidae","Plectropomus","maculatus","Serranidae Plectropomus maculatus",9.524,0,NA,18,18.33,"Reef","High","after","Plectropomus maculatus",125,"Large",TRUE,2
"333","FP_201_ASH059",2016,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",5.8725,0,NA,30,0,"Sand","Low","absent","Gymnocranius grandoculis",80,"Medium",FALSE,2
"334","FP_201_ASH059",2016,22.7672,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",4.1525,1,18.6147,30,0,"Sand","Low","absent","Lethrinus rubrioperculatus",50,"Medium",FALSE,4
"335","FP_201_ASH059",2016,NA,"Lutjanidae","Lutjanus","vitta","Lutjanidae Lutjanus vitta",5.129,0,NA,30,0,"Sand","Low","absent","Lutjanus vitta",40,"Small",FALSE,1
"336","FP_201_ASH064",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",20.6462,0,NA,7.9,40,"Reef","Medium","before","Carangoides orthogrammus",75,"Medium",TRUE,1
"337","FP_201_ASH064",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",20.6462,0,NA,7.9,40,"Reef","Medium","arrival","Carangoides orthogrammus",75,"Medium",TRUE,1
"338","FP_201_ASH064",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",20.6462,0,NA,7.9,40,"Reef","Medium","after","Carangoides orthogrammus",75,"Medium",TRUE,1
"339","FP_201_ASH064",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",26.5365,0,NA,7.9,40,"Reef","Medium","before","Caranx melampygus",117,"Large",TRUE,1
"340","FP_201_ASH064",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",26.5365,0,NA,7.9,40,"Reef","Medium","arrival","Caranx melampygus",117,"Large",TRUE,1
"341","FP_201_ASH064",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",26.5365,0,NA,7.9,40,"Reef","Medium","after","Caranx melampygus",117,"Large",TRUE,1
"342","FP_201_ASH064",2016,50.6907,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",48.2894,1,2.4013,7.9,40,"Reef","Medium","before","Triaenodon obesus",213,"Large",TRUE,1
"343","FP_201_ASH064",2016,50.6907,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",48.2894,1,2.4013,7.9,40,"Reef","Medium","arrival","Triaenodon obesus",213,"Large",TRUE,1
"344","FP_201_ASH064",2016,50.6907,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",48.2894,1,2.4013,7.9,40,"Reef","Medium","after","Triaenodon obesus",213,"Large",TRUE,1
"345","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",26.5365,0,NA,7.9,40,"Reef","Medium","before","Lethrinus microdon",80,"Medium",TRUE,1
"346","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",26.5365,0,NA,7.9,40,"Reef","Medium","arrival","Lethrinus microdon",80,"Medium",TRUE,1
"347","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",26.5365,0,NA,7.9,40,"Reef","Medium","after","Lethrinus microdon",80,"Medium",TRUE,1
"348","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",41.9903,0,NA,7.9,40,"Reef","Medium","before","Lethrinus olivaceus",100,"Large",TRUE,1
"349","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",41.9903,0,NA,7.9,40,"Reef","Medium","arrival","Lethrinus olivaceus",100,"Large",TRUE,1
"350","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",41.9903,0,NA,7.9,40,"Reef","Medium","after","Lethrinus olivaceus",100,"Large",TRUE,1
"351","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","ravus","Lethrinidae Lethrinus ravus",8.4112,0,NA,7.9,40,"Reef","Medium","before","Lethrinus ravus",25,"Small",TRUE,2
"352","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","ravus","Lethrinidae Lethrinus ravus",8.4112,0,NA,7.9,40,"Reef","Medium","arrival","Lethrinus ravus",25,"Small",TRUE,2
"353","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","ravus","Lethrinidae Lethrinus ravus",8.4112,0,NA,7.9,40,"Reef","Medium","after","Lethrinus ravus",25,"Small",TRUE,2
"354","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",1.7429,0,NA,7.9,40,"Reef","Medium","before","Lutjanus bohar",90,"Medium",TRUE,3
"355","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",1.7429,0,NA,7.9,40,"Reef","Medium","arrival","Lutjanus bohar",90,"Medium",TRUE,3
"356","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",1.7429,0,NA,7.9,40,"Reef","Medium","after","Lutjanus bohar",90,"Medium",TRUE,3
"357","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",1.4142,0,NA,7.9,40,"Reef","Medium","before","Lutjanus decussatus",35,"Small",TRUE,4
"358","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",1.4142,0,NA,7.9,40,"Reef","Medium","arrival","Lutjanus decussatus",35,"Small",TRUE,4
"359","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",1.4142,0,NA,7.9,40,"Reef","Medium","after","Lutjanus decussatus",35,"Small",TRUE,4
"360","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",44.7876,0,NA,7.9,40,"Reef","Medium","before","Lutjanus gibbus",50,"Medium",TRUE,1
"361","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",44.7876,0,NA,7.9,40,"Reef","Medium","arrival","Lutjanus gibbus",50,"Medium",TRUE,1
"362","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",44.7876,0,NA,7.9,40,"Reef","Medium","after","Lutjanus gibbus",50,"Medium",TRUE,1
"363","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","rivulatus","Lutjanidae Lutjanus rivulatus",10.1841,0,NA,7.9,40,"Reef","Medium","before","Lutjanus rivulatus",80,"Medium",TRUE,1
"364","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","rivulatus","Lutjanidae Lutjanus rivulatus",10.1841,0,NA,7.9,40,"Reef","Medium","arrival","Lutjanus rivulatus",80,"Medium",TRUE,1
"365","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","rivulatus","Lutjanidae Lutjanus rivulatus",10.1841,0,NA,7.9,40,"Reef","Medium","after","Lutjanus rivulatus",80,"Medium",TRUE,1
"366","FP_201_ASH064",2016,NA,"Serranidae","Aethaloperca","rogaa","Serranidae Aethaloperca rogaa",31.5226,0,NA,7.9,40,"Reef","Medium","before","Aethaloperca rogaa",60,"Medium",TRUE,1
"367","FP_201_ASH064",2016,NA,"Serranidae","Aethaloperca","rogaa","Serranidae Aethaloperca rogaa",31.5226,0,NA,7.9,40,"Reef","Medium","arrival","Aethaloperca rogaa",60,"Medium",TRUE,1
"368","FP_201_ASH064",2016,NA,"Serranidae","Aethaloperca","rogaa","Serranidae Aethaloperca rogaa",31.5226,0,NA,7.9,40,"Reef","Medium","after","Aethaloperca rogaa",60,"Medium",TRUE,1
"369","FP_201_ASH064",2016,NA,"Serranidae","Cephalopholis","argus","Serranidae Cephalopholis argus",2.0815,0,NA,7.9,40,"Reef","Medium","before","Cephalopholis argus",60,"Medium",TRUE,2
"370","FP_201_ASH064",2016,NA,"Serranidae","Cephalopholis","argus","Serranidae Cephalopholis argus",2.0815,0,NA,7.9,40,"Reef","Medium","arrival","Cephalopholis argus",60,"Medium",TRUE,2
"371","FP_201_ASH064",2016,NA,"Serranidae","Cephalopholis","argus","Serranidae Cephalopholis argus",2.0815,0,NA,7.9,40,"Reef","Medium","after","Cephalopholis argus",60,"Medium",TRUE,2
"372","FP_201_ASH064",2016,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",1.9558,0,NA,7.9,40,"Reef","Medium","before","Cephalopholis urodeta",28,"Small",TRUE,2
"373","FP_201_ASH064",2016,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",1.9558,0,NA,7.9,40,"Reef","Medium","arrival","Cephalopholis urodeta",28,"Small",TRUE,2
"374","FP_201_ASH064",2016,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",1.9558,0,NA,7.9,40,"Reef","Medium","after","Cephalopholis urodeta",28,"Small",TRUE,2
"375","FP_201_ASH064",2016,38.6364,"Serranidae","Epinephelus","fuscoguttatus","Serranidae Epinephelus fuscoguttatus",38.5752,1,0.0611999999999995,7.9,40,"Reef","Medium","before","Epinephelus fuscoguttatus",120,"Large",TRUE,1
"376","FP_201_ASH064",2016,38.6364,"Serranidae","Epinephelus","fuscoguttatus","Serranidae Epinephelus fuscoguttatus",38.5752,1,0.0611999999999995,7.9,40,"Reef","Medium","arrival","Epinephelus fuscoguttatus",120,"Large",TRUE,1
"377","FP_201_ASH064",2016,38.6364,"Serranidae","Epinephelus","fuscoguttatus","Serranidae Epinephelus fuscoguttatus",38.5752,1,0.0611999999999995,7.9,40,"Reef","Medium","after","Epinephelus fuscoguttatus",120,"Large",TRUE,1
"378","FP_201_ASH064",2016,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",50.7958,0,NA,7.9,40,"Reef","Medium","before","Variola albimarginata",65,"Medium",TRUE,1
"379","FP_201_ASH064",2016,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",50.7958,0,NA,7.9,40,"Reef","Medium","arrival","Variola albimarginata",65,"Medium",TRUE,1
"380","FP_201_ASH064",2016,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",50.7958,0,NA,7.9,40,"Reef","Medium","after","Variola albimarginata",65,"Medium",TRUE,1
"381","FP_201_ASH068",2016,NA,"Carangidae","Carangoides","ferdau","Carangidae Carangoides ferdau",17.0487,0,NA,27,0,"Sand","Low","absent","Carangoides ferdau",70,"Medium",FALSE,1
"382","FP_201_ASH068",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",14.331,0,NA,27,0,"Sand","Low","absent","Carangoides orthogrammus",75,"Medium",FALSE,2
"383","FP_201_ASH068",2016,NA,"Carangidae","Carangoides","plagiotaenia","Carangidae Carangoides plagiotaenia",20.6618,0,NA,27,0,"Sand","Low","absent","Carangoides plagiotaenia",50,"Medium",FALSE,1
"384","FP_201_ASH068",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",31.9948,0,NA,27,0,"Sand","Low","absent","Caranx melampygus",117,"Large",FALSE,1
"385","FP_201_ASH068",2016,19.3165,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",11.8952,1,7.4213,27,0,"Sand","Low","absent","Gymnocranius grandoculis",80,"Medium",FALSE,1
"386","FP_201_ASH068",2016,10.743,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",10.4343,1,0.3087,27,0,"Sand","Low","absent","Lethrinus olivaceus",100,"Large",FALSE,2
"387","FP_201_ASH068",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",22.8545,0,NA,27,0,"Sand","Low","absent","Aprion virescens",112,"Large",FALSE,1
"388","FP_201_ASH088",2016,NA,"Carangidae","Caranx","ignobilis","Carangidae Caranx ignobilis",47.5503,0,NA,32,0,"Sand","Low","arrival","Caranx ignobilis",170,"Large",TRUE,6
"389","FP_201_ASH088",2016,NA,"Carangidae","Caranx","ignobilis","Carangidae Caranx ignobilis",47.5503,0,NA,32,0,"Sand","Low","after","Caranx ignobilis",170,"Large",TRUE,6
"390","FP_201_ASH088",2016,NA,"Carangidae","Gnathanodon","speciosus","Carangidae Gnathanodon speciosus",49.1047,0,NA,32,0,"Sand","Low","arrival","Gnathanodon speciosus",120,"Large",TRUE,2
"391","FP_201_ASH088",2016,NA,"Carangidae","Gnathanodon","speciosus","Carangidae Gnathanodon speciosus",49.1047,0,NA,32,0,"Sand","Low","after","Gnathanodon speciosus",120,"Large",TRUE,2
"392","FP_201_ASH088",2016,51.9781,"Carcharhinidae","Galeocerdo","cuvier","Carcharhinidae Galeocerdo cuvier",40.8559,1,11.1222,32,0,"Sand","Low","arrival","Galeocerdo cuvier",750,"Large",TRUE,1
"393","FP_201_ASH088",2016,51.9781,"Carcharhinidae","Galeocerdo","cuvier","Carcharhinidae Galeocerdo cuvier",40.8559,1,11.1222,32,0,"Sand","Low","after","Galeocerdo cuvier",750,"Large",TRUE,1
"394","FP_201_ASH105",2016,NA,"Lutjanidae","Lutjanus","vitta","Lutjanidae Lutjanus vitta",6.7912,0,NA,32.6,0,"Sand","Low","absent","Lutjanus vitta",40,"Small",FALSE,9
"395","FP_201_ASH108",2016,NA,"Carangidae","Carangoides","gymnostethus","Carangidae Carangoides gymnostethus",36.2479,0,NA,27,0,"Sand","Low","absent","Carangoides gymnostethus",90,"Medium",FALSE,2
"396","FP_201_ASH108",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",21.6867,0,NA,27,0,"Sand","Low","absent","Carangoides orthogrammus",75,"Medium",FALSE,2
"397","FP_201_ASH108",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",24.395,0,NA,27,0,"Sand","Low","absent","Caranx melampygus",117,"Large",FALSE,1
"398","FP_201_ASH108",2016,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",14.1781,0,NA,27,0,"Sand","Low","absent","Gymnocranius grandoculis",80,"Medium",FALSE,8
"399","FP_201_ASH108",2016,44.4917,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",13.1476,1,31.3441,27,0,"Sand","Low","absent","Lethrinus microdon",80,"Medium",FALSE,3
"400","FP_201_ASH108",2016,13.7905,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",11.5043,1,2.2862,27,0,"Sand","Low","absent","Lethrinus rubrioperculatus",50,"Medium",FALSE,3
"401","FP_201_ASH108",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",21.69,0,NA,27,0,"Sand","Low","absent","Aprion virescens",112,"Large",FALSE,2
"402","FP_201_ASH112",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",59.1364,0,NA,25,0,"Sand","Low","before","Carangoides orthogrammus",75,"Medium",TRUE,1
"403","FP_201_ASH112",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",59.1364,0,NA,25,0,"Sand","Low","arrival","Carangoides orthogrammus",75,"Medium",TRUE,1
"404","FP_201_ASH112",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",59.1364,0,NA,25,0,"Sand","Low","after","Carangoides orthogrammus",75,"Medium",TRUE,1
"405","FP_201_ASH112",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",59.1364,0,NA,25,0,"Sand ","Low","after","Carangoides orthogrammus",75,"Medium",TRUE,1
"406","FP_201_ASH112",2016,55.3921,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",55.2414,1,0.150700000000001,25,0,"Sand","Low","before","Carcharhinus amblyrhynchos",255,"Large",TRUE,1
"407","FP_201_ASH112",2016,55.3921,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",55.2414,1,0.150700000000001,25,0,"Sand","Low","arrival","Carcharhinus amblyrhynchos",255,"Large",TRUE,1
"408","FP_201_ASH112",2016,55.3921,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",55.2414,1,0.150700000000001,25,0,"Sand","Low","after","Carcharhinus amblyrhynchos",255,"Large",TRUE,1
"409","FP_201_ASH112",2016,55.3921,"Carcharhinidae","Carcharhinus","amblyrhynchos","Carcharhinidae Carcharhinus amblyrhynchos",55.2414,1,0.150700000000001,25,0,"Sand ","Low","after","Carcharhinus amblyrhynchos",255,"Large",TRUE,1
"410","FP_201_ASH112",2016,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",5.7135,0,NA,25,0,"Sand","Low","before","Gymnocranius grandoculis",80,"Medium",TRUE,2
"411","FP_201_ASH112",2016,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",5.7135,0,NA,25,0,"Sand","Low","arrival","Gymnocranius grandoculis",80,"Medium",TRUE,2
"412","FP_201_ASH112",2016,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",5.7135,0,NA,25,0,"Sand","Low","after","Gymnocranius grandoculis",80,"Medium",TRUE,2
"413","FP_201_ASH112",2016,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",5.7135,0,NA,25,0,"Sand ","Low","after","Gymnocranius grandoculis",80,"Medium",TRUE,2
"414","FP_201_ASH112",2016,10.7596,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",10.7596,1,0,25,0,"Sand","Low","before","Lethrinus microdon",80,"Medium",TRUE,2
"415","FP_201_ASH112",2016,10.7596,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",10.7596,1,0,25,0,"Sand","Low","arrival","Lethrinus microdon",80,"Medium",TRUE,2
"416","FP_201_ASH112",2016,10.7596,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",10.7596,1,0,25,0,"Sand","Low","after","Lethrinus microdon",80,"Medium",TRUE,2
"417","FP_201_ASH112",2016,10.7596,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",10.7596,1,0,25,0,"Sand ","Low","after","Lethrinus microdon",80,"Medium",TRUE,2
"418","FP_201_ASH112",2016,22.8684,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",22.8684,1,0,25,0,"Sand","Low","before","Lethrinus olivaceus",100,"Large",TRUE,2
"419","FP_201_ASH112",2016,22.8684,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",22.8684,1,0,25,0,"Sand","Low","arrival","Lethrinus olivaceus",100,"Large",TRUE,2
"420","FP_201_ASH112",2016,22.8684,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",22.8684,1,0,25,0,"Sand","Low","after","Lethrinus olivaceus",100,"Large",TRUE,2
"421","FP_201_ASH112",2016,22.8684,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",22.8684,1,0,25,0,"Sand ","Low","after","Lethrinus olivaceus",100,"Large",TRUE,2
"422","FP_201_ASH112",2016,11.0466,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",11.0466,1,0,25,0,"Sand","Low","before","Lethrinus rubrioperculatus",50,"Medium",TRUE,2
"423","FP_201_ASH112",2016,11.0466,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",11.0466,1,0,25,0,"Sand","Low","arrival","Lethrinus rubrioperculatus",50,"Medium",TRUE,2
"424","FP_201_ASH112",2016,11.0466,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",11.0466,1,0,25,0,"Sand","Low","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,2
"425","FP_201_ASH112",2016,11.0466,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",11.0466,1,0,25,0,"Sand ","Low","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,2
"426","FP_201_ASH112",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",11.0466,0,NA,25,0,"Sand","Low","before","Aprion virescens",112,"Large",TRUE,2
"427","FP_201_ASH112",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",11.0466,0,NA,25,0,"Sand","Low","arrival","Aprion virescens",112,"Large",TRUE,2
"428","FP_201_ASH112",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",11.0466,0,NA,25,0,"Sand","Low","after","Aprion virescens",112,"Large",TRUE,2
"429","FP_201_ASH112",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",11.0466,0,NA,25,0,"Sand ","Low","after","Aprion virescens",112,"Large",TRUE,2
"430","FP_201_ASH112",2016,46.0983,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",46.0983,1,0,25,0,"Sand","Low","before","Lutjanus bohar",90,"Medium",TRUE,1
"431","FP_201_ASH112",2016,46.0983,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",46.0983,1,0,25,0,"Sand","Low","arrival","Lutjanus bohar",90,"Medium",TRUE,1
"432","FP_201_ASH112",2016,46.0983,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",46.0983,1,0,25,0,"Sand","Low","after","Lutjanus bohar",90,"Medium",TRUE,1
"433","FP_201_ASH112",2016,46.0983,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",46.0983,1,0,25,0,"Sand ","Low","after","Lutjanus bohar",90,"Medium",TRUE,1
